Team,Jumper_No,Player,DOB,Height,Position,Games,Age,Origin
Geelong,23,Lennox Hoffman,2006-08-08,191.0,Defender,0,19yr 7mth,Sandringham Dragons
Geelong,22,Hunter Holmes,2007-02-19,188.0,Midfield,0,19yr 1mth,Oakleigh Chargers
Geelong,9,Max Holmes,2002-08-29,190.0,Midfield,105,23yr 6mth,Sandringham Dragons
Geelong,17,Lawson Humphries,2003-04-24,182.0,Defender,39,22yr 11mth,Swan Districts
Geelong,10,Mitchell Knevitt,2003-01-08,193.0,Midfield,22,23yr 2mth,Geelong Falcons
Geelong,8,Jake Kolodjashnij,1995-08-09,193.0,Defender,198,30yr 7mth,Launceston
Geelong,7,Shaun Mannagh,1997-08-06,178.0,Forward,38,28yr 7mth,Werribee
Geelong,19,Jack Martin,1995-01-29,186.0,Forward,167,31yr 1mth,Geraldton
Geelong,31,Keighton Matofai-Forbes,2006-02-02,188.0,DefenderForward,0,20yr 1mth,Western Jets
Geelong,25,Jesse Mellor,2007-01-04,185.0,Forward,0,19yr 2mth,Geelong Falcons
Geelong,32,Gryan Miers,1999-03-30,179.0,Forward,158,26yr 11mth,Geelong Falcons
Geelong,20,Jacob Molier,2006-10-11,201.0,Ruck,0,19yr 5mth,Sturt
Geelong,34,Oisin Mullin,2000-02-11,182.0,DefenderMidfield,46,26yr 1mth,Mayo
Geelong,33,Shannon Neale,2002-07-25,203.0,Forward,48,23yr 8mth,South Fremantle
Geelong,42,Mark O'Connor,1997-01-17,189.0,Defender,150,29yr 2mth,Ireland
Geelong,14,Connor O'Sullivan,2005-05-19,198.0,Defender,29,20yr 10mth,Murray Bushrangers
Geelong,37,Joe Pike,2005-05-17,203.0,Ruck,0,20yr 10mth,Geelong Falcons
Geelong,2,Jay Polkinghorne,2006-06-02,191.0,Forward,0,19yr 9mth,Norwood
Geelong,3,Bailey Smith,2000-12-07,185.0,Midfield,129,25yr 3mth,Sandringham Dragons
Geelong,1,Rhys Stanley,1990-12-01,200.0,Ruck,229,35yr 3mth,West Adelaide
Geelong,18,Tyson Stengle,1998-10-19,175.0,Forward,109,27yr 5mth,Woodville West Torrens
Geelong,15,George Stevens,2005-04-14,189.0,Midfield,2,20yr 11mth,Greater Western Victoria Rebels
Geelong,44,Thomas Stewart,1993-03-15,190.0,Defender,194,33yr,Geelong Vfl
Geelong,21,Oliver Wiltshire,2002-09-15,180.0,Forward,3,23yr 6mth,Barwon Heads
Geelong,29,James Worpel,1999-01-24,186.0,Midfield,149,27yr 2mth,Geelong Falcons
Gold Coast,48,Oscar Adams,2003-07-23,197.0,Defender,10,22yr 8mth,Glenelg
Gold Coast,38,Beau Addinsall,2007-03-09,182.0,Midfield,0,19yr,Gold Coast Suns Academy
Gold Coast,15,Noah Anderson,2001-02-17,192.0,Midfield,132,25yr 1mth,Oakleigh Chargers
Gold Coast,1,Mac Andrew,2003-12-04,202.0,Defender,68,22yr 3mth,Dandenong Stingrays
Gold Coast,10,Charlie Ballard,1999-07-23,196.0,Defender,135,26yr 8mth,Sturt
Gold Coast,31,Cooper Bell,2006-11-30,199.0,DefenderForward,0,19yr 3mth,Belconnen
Gold Coast,33,Sam Clohesy,2002-12-12,189.0,Midfield,37,23yr 3mth,Werribee
Gold Coast,25,Samuel Collins,1994-06-15,194.0,Defender,152,31yr 9mth,Box Hill Hawks
Gold Coast,43,Koby Coulson,2007-07-31,180.0,Midfield,0,18yr 7mth,Gold Coast Suns Academy
Gold Coast,5,Alex Davies,2002-03-18,193.0,Midfield,43,24yr,Suns Academy
Gold Coast,42,Asher Eastham,2006-05-13,190.0,Forward,0,19yr 10mth,Gippsland Power
Gold Coast,36,Zak Evans,2000-03-26,190.0,Midfield,0,26yr,Melbourne Renegades
Gold Coast,50,Jy Farrar,1996-12-07,190.0,Forward,44,29yr 3mth,Scotch OC
Gold Coast,46,Caleb Graham,2000-09-12,194.0,Defender,37,25yr 6mth,Gold Coast Academy
Gold Coast,26,Will Graham,2005-07-27,186.0,Forward,28,20yr 7mth,Palm Beach Currumbin AFC
Gold Coast,39,Lachlan Gulbin,2006-11-24,187.0,Forward,1,19yr 4mth,Broadbeach
Gold Coast,12,Elliott Himmelberg,1998-06-04,196.0,Forward,50,27yr 9mth,Redlands
Gold Coast,7,Nicholas Holman,1995-05-29,188.0,MidfieldForward,147,30yr 9mth,Central District
Gold Coast,19,Bailey Humphrey,2004-09-11,186.0,MidfieldForward,65,21yr 6mth,Gippsland Power
Gold Coast,16,Joel Jeffrey,2002-03-12,192.0,Defender,56,24yr,Suns Academy
Gold Coast,44,Ben Jepson,2001-10-10,184.0,Midfield,1,24yr 5mth,Coburg
Gold Coast,34,Ben King,2000-07-07,202.0,Forward,123,25yr 8mth,Sandringham Dragons
Gold Coast,37,Max Knobel,2004-06-27,206.0,Ruck,0,21yr 8mth,Gippsland Power
Gold Coast,45,Caleb Lewis,2003-09-29,198.0,Forward,0,22yr 5mth,Casey
Gold Coast,8,Leo Lombard,2006-10-05,179.0,Forward,7,19yr 5mth,Broadbeach
Gold Coast,22,Ben Long,1997-08-21,186.0,Forward,138,28yr 7mth,Nt Thunder
Gold Coast,11,Touk Miller,1996-02-22,178.0,Midfield,217,30yr 1mth,Calder Cannons
Gold Coast,23,Ned Moyle,2002-02-15,206.0,Ruck,13,24yr 1mth,Oakleigh Chargers
Gold Coast,35,Jai Murray,2007-03-09,185.0,Midfield,0,19yr,Gold Coast Suns Academy
Gold Coast,2,John Noble,1997-03-25,180.0,Defender,140,29yr,West Adelaide
Gold Coast,30,Dylan Patterson,2007-09-01,184.0,Defender,0,18yr 6mth,Gold Coast Suns Academy
Gold Coast,3,Christian Petracca,1996-01-04,187.0,MidfieldForward,215,30yr 2mth,Eastern Ranges
Gold Coast,27,Wil Powell,1999-08-26,188.0,Defender,133,26yr 7mth,Claremont
Gold Coast,20,Ethan Read,2005-07-07,202.0,Forward,28,20yr 8mth,Palm Beach Currumbin AFC
Gold Coast,17,Daniel Rioli,1997-04-16,179.0,Defender,206,28yr 11mth,North Ballarat Rebels
Gold Coast,29,Jake Rogers,2005-03-02,172.0,Forward,20,21yr,Broadbeach AFC
Gold Coast,18,Matt Rowell,2001-07-01,180.0,Midfield,110,24yr 8mth,Oakleigh Chargers
Gold Coast,41,Avery Thomas,2007-09-20,185.0,Defender,0,18yr 6mth,Tasmania Devils
Gold Coast,9,Jamarra Ugle-Hagan,2002-04-04,197.0,Forward,67,23yr 11mth,Oakleigh Chargers
Gold Coast,6,Bodhi Uwland,2003-07-25,188.0,Defender,52,22yr 8mth,Allies
Gold Coast,32,Zeke Uwland,2007-04-24,179.0,DefenderMidfield,3,18yr 11mth,Gold Coast Suns Academy
Gold Coast,4,Jed Walter,2005-06-08,195.0,Forward,30,20yr 9mth,Palm Beach Currumbin AFC
Gold Coast,14,Lachlan Weller,1996-02-23,182.0,Midfield,164,30yr 1mth,Southport
Gold Coast,28,Jarrod Witts,1992-09-13,209.0,Ruck,208,33yr 6mth,Sydney University
GWS Giants,21,Leek Aleer,2001-08-21,194.0,Defender,25,24yr 7mth,Central District
GWS Giants,29,Cody Angove,2006-05-28,182.0,Forward,4,19yr 9mth,Claremont
GWS Giants,9,Ryan Angwin,2002-12-12,185.0,Midfield,33,23yr 3mth,Gippsland Power
GWS Giants,7,Lachlan Ash,2001-06-21,188.0,Defender,128,24yr 9mth,Murray Bushrangers
GWS Giants,14,Toby Bedford,2000-05-27,179.0,MidfieldForward,83,25yr 9mth,Dandenong Stingrays
GWS Giants,32,Kieren Briggs,1999-10-06,201.0,Ruck,73,26yr 5mth,Pennant Hills
GWS Giants,46,Callum Brown,2000-08-15,188.0,Forward,67,25yr 7mth,County Derry
GWS Giants,44,Jack Buckley,1997-12-17,195.0,Defender,88,28yr 3mth,Swans Academy
GWS Giants,5,Aaron Cadman,2004-03-03,195.0,Forward,59,22yr,Greater Western Victoria Rebels
GWS Giants,17,Finn Callaghan,2003-04-26,192.0,Midfield,74,22yr 11mth,Sandringham Dragons
GWS Giants,3,Stephen Coniglio,1993-12-15,182.0,Midfield,230,32yr 3mth,Swan Districts
GWS Giants,16,Brent Daniels,1999-03-09,172.0,Forward,112,27yr,Bendigo Pioneers
GWS Giants,45,Finnegan Davis,2007-01-21,188.0,Defender,0,19yr 2mth,Western Jets
GWS Giants,38,Josaia Delana,2006-07-01,176.0,Forward,6,19yr 8mth,East Coast Eagles
GWS Giants,37,Joseph Fonti,2004-12-24,189.0,Defender,25,21yr 3mth,Claremont
GWS Giants,11,Phoenix Gothard,2005-09-07,179.0,Forward,3,20yr 6mth,Murray Bushrangers
GWS Giants,12,Tom Green,2001-01-23,192.0,Midfield,115,25yr 2mth,GWS Giants Academy
GWS Giants,4,Toby Greene,1993-09-25,182.0,Forward,264,32yr 6mth,Oakleigh Chargers
GWS Giants,35,Max Gruzewski,2004-07-21,192.0,Forward,14,21yr 8mth,Oakleigh Chargers
GWS Giants,43,Riley Hamilton,2006-08-15,189.0,MidfieldForward,0,19yr 7mth,Ainslie
GWS Giants,13,Oliver Hannaford,2006-09-01,180.0,MidfieldForward,0,19yr 6mth,Greater Western Victoria Rebels
GWS Giants,27,Harrison Himmelberg,1996-05-08,195.0,Defender,204,29yr 10mth,Mangoplah Cookardinia United Eastlakes
GWS Giants,23,Jesse Hogan,1995-02-12,196.0,Forward,184,31yr 1mth,Claremont
GWS Giants,39,Connor Idun,2000-07-29,193.0,Defender,120,25yr 7mth,Geelong Falcons
GWS Giants,2,Darcy Jones,2004-04-03,175.0,Forward,37,21yr 11mth,Swan Districts
GWS Giants,22,Joshua Kelly,1995-02-12,184.0,Midfield,230,31yr 1mth,Sandringham Dragons
GWS Giants,25,Jayden Laverde,1996-04-12,193.0,Defender,148,29yr 11mth,Western Jets
GWS Giants,30,James Leake,2005-10-02,188.0,DefenderForward,3,20yr 5mth,Tasmania Devils
GWS Giants,41,Nick Madden,2004-05-17,204.0,Ruck,3,21yr 10mth,Greater Western Sydney
GWS Giants,31,Toby McMullin,2004-08-06,183.0,Midfield,28,21yr 7mth,Sandringham Dragons
GWS Giants,33,Xavier O'Halloran,2000-07-11,187.0,Midfield,93,25yr 8mth,Western Jets
GWS Giants,10,Clayton Oliver,1997-07-22,189.0,Midfield,208,28yr 8mth,Murray Bushrangers
GWS Giants,19,Harrison Oliver,2006-06-15,181.0,Defender,0,19yr 9mth,Sandringham Dragons
GWS Giants,28,Jack Ough,2006-12-15,194.0,Midfield,0,19yr 3mth,Greater Western Victoria Rebels
GWS Giants,26,Jake Riccardi,1999-11-07,198.0,ForwardRuck,92,26yr 4mth,Werribee
GWS Giants,24,Harry Rowston,2004-08-12,182.0,Midfield,20,21yr 7mth,Griffith Swans FNC
GWS Giants,36,Logan Smith,2006-09-24,204.0,Ruck,0,19yr 6mth,Queanbeyan
GWS Giants,18,Conor Stone,2002-04-22,189.0,Defender,20,23yr 11mth,Oakleigh Chargers
GWS Giants,20,Jake Stringer,1994-04-25,192.0,Forward,230,31yr 11mth,Bendigo Pioneers
GWS Giants,34,Oskar Taylor,2007-08-01,182.0,Defender,0,18yr 7mth,Eastern Ranges
GWS Giants,15,Sam Taylor,1999-05-05,198.0,Defender,131,26yr 10mth,Swan Districts
GWS Giants,1,Harvey Thomas,2005-08-08,176.0,Forward,43,20yr 7mth,GWS Giants Academy
GWS Giants,42,Nathan Wardius,2004-10-12,181.0,Forward,0,21yr 5mth,Rand-Walbundrie-Walla
GWS Giants,6,Lachie Whitfield,1994-07-18,185.0,Defender,260,31yr 8mth,Dandenong Stingrays
Hawthorn,10,Karl Amon,1995-08-19,181.0,Defender,198,30yr 7mth,Sandringham Dragons
Hawthorn,32,Cody Anderson,2006-01-30,183.0,Midfield,0,20yr 1mth,Eastern Ranges
Hawthorn,37,Tom Barrass,1995-10-08,197.0,Defender,178,30yr 5mth,Claremont
Hawthorn,24,Josh Battle,1998-09-01,193.0,Defender,152,27yr 6mth,Dandenong Stingrays
Hawthorn,36,James Blanck,2000-11-20,196.0,Defender,24,25yr 4mth,Box Hill Hawks
Hawthorn,30,Sam Butler,2003-02-10,184.0,MidfieldForward,28,23yr 1mth,GWV Rebels
Hawthorn,18,Mabior Chol,1997-01-29,200.0,Forward,111,29yr 1mth,Aspley
Hawthorn,16,Massimo D'Ambrosio,2003-06-05,178.0,Midfield,69,22yr 9mth,Western Jets
Hawthorn,34,Jack Dalton,2007-04-05,178.0,Midfield,0,18yr 11mth,Sandringham Dragons
Hawthorn,12,Will Day,2001-06-05,191.0,Midfield,76,24yr 9mth,West Adelaide
Hawthorn,13,Calsher Dear,2005-08-04,195.0,Forward,26,20yr 7mth,Sandringham Dragons
Hawthorn,33,Jack Ginnivan,2002-12-09,185.0,Forward,93,23yr 3mth,Bendigo Pioneers
Hawthorn,35,Ollie Greeves,2007-02-07,192.0,Midfield,0,19yr 1mth,Eastern Ranges
Hawthorn,19,Jack Gunston,1991-10-16,193.0,Forward,286,34yr 5mth,Sandringham
Hawthorn,15,Blake Hardwick,1997-02-05,183.0,Defender,201,29yr 1mth,Eastern Ranges
Hawthorn,41,Matt Hill,2004-01-01,187.0,Defender,0,22yr 2mth,Melbourne Storm
Hawthorn,44,Henry Hustwaite,2004-07-20,195.0,Midfield,10,21yr 8mth,Dandenong Stingrays
Hawthorn,4,Jarman Impey,1995-07-09,178.0,Defender,224,30yr 8mth,Murray Bushrangers
Hawthorn,31,Matthew LeRay,2007-02-22,188.0,Midfield,0,19yr 1mth,Central District
Hawthorn,2,Mitchell Lewis,1998-10-14,199.0,Forward,81,27yr 5mth,Calder Cannons
Hawthorn,9,Connor MacDonald,2003-01-13,185.0,Forward,93,23yr 2mth,Dandenong Stingrays
Hawthorn,42,Bailey Macdonald,2004-08-04,182.0,Defender,8,21yr 7mth,Oakleigh Chargers
Hawthorn,28,Cameron Mackenzie,2004-01-21,188.0,Midfield,48,22yr 2mth,Sandringham Dragons
Hawthorn,20,Finn Maginness,2001-02-23,189.0,Forward,59,25yr 1mth,Sandringham Dragons
Hawthorn,27,William McCabe,2005-09-29,197.0,Defender,0,20yr 5mth,Tanunda
Hawthorn,17,Lloyd Meek,1998-04-22,203.0,Ruck,80,27yr 11mth,Gwv Rebels
Hawthorn,8,Dylan Moore,1999-08-04,177.0,Forward,129,26yr 7mth,Eastern Ranges
Hawthorn,1,Harry Morrison,1998-11-12,184.0,Midfield,124,27yr 4mth,Murray Bushrangers
Hawthorn,21,Noah Mraz,2006-02-20,198.0,Defender,0,20yr 1mth,Dandenong Stingrays
Hawthorn,22,Cameron Nairn,2007-10-15,188.0,MidfieldForward,0,18yr 5mth,Central District
Hawthorn,11,Conor Nash,1998-07-28,198.0,Midfield,123,27yr 7mth,Dublin
Hawthorn,3,Jai Newcombe,2001-08-02,187.0,Midfield,105,24yr 7mth,Box Hill
Hawthorn,39,Flynn Perez,2001-08-25,188.0,Defender,24,24yr 7mth,Bendigo Pioneers
Hawthorn,38,Max Ramsden,2003-04-19,203.0,Forward,9,22yr 11mth,Sandringham Dragons
Hawthorn,7,Ned Reeves,1998-10-31,210.0,Ruck,45,27yr 4mth,Box Hill
Hawthorn,26,Bodie Ryan,2005-04-20,187.0,Defender,0,20yr 11mth,Glenelg
Hawthorn,29,Aidan Schubert,2007-12-21,198.0,ForwardRuck,0,18yr 3mth,Central District
Hawthorn,14,Jack Scrimshaw,1998-09-04,194.0,Defender,126,27yr 6mth,Sandringham Dragons
Hawthorn,6,James Sicily,1995-01-06,188.0,Defender,182,31yr 2mth,Western Jets
Hawthorn,43,Jaime Uhr-Henry,2003-03-12,209.0,Ruck,0,23yr,Dandenong Rangers
Hawthorn,25,Josh Ward,2003-08-15,183.0,Midfield,70,22yr 7mth,Northern Knights
Hawthorn,5,Nick Watson,2005-02-24,170.0,Forward,46,21yr 1mth,Eastern Ranges
Hawthorn,23,Joshua Weddle,2004-05-25,191.0,Defender,63,21yr 10mth,Oakleigh Chargers
Western Bulldogs,13,Oskar Baker,1998-05-25,184.0,DefenderMidfield,51,27yr 10mth,Aspley
Western Bulldogs,4,Marcus Bontempelli,1995-11-24,194.0,Midfield,261,30yr 4mth,Northern Knights
Western Bulldogs,29,Lachlan Bramble,1998-04-19,182.0,Defender,80,27yr 11mth,Box Hill
Western Bulldogs,19,Connor Budarick,2001-04-06,175.0,Forward,58,24yr 11mth,Gold Coast Suns Academy
Western Bulldogs,5,Jedd Busslinger,2004-03-11,198.0,Defender,7,22yr,East Perth
Western Bulldogs,2,Lachlan Carmichael,2007-08-27,184.0,DefenderMidfield,0,18yr 6mth,Sydney Swans Academy
Western Bulldogs,36,Luke Cleary,2002-03-05,191.0,Defender,23,24yr,Sandringham Dragons
Western Bulldogs,17,Nicholas Coffield,1999-10-23,191.0,Defender,64,26yr 5mth,Northern Knights
Western Bulldogs,16,Jordan Croft,2005-05-12,201.0,Forward,4,20yr 10mth,Calder Cannons
Western Bulldogs,31,Bailey Dale,1996-07-22,188.0,Defender,181,29yr 8mth,Dandenong Stingrays
Western Bulldogs,10,Sam Darcy,2003-07-19,208.0,Forward,48,22yr 8mth,Oakleigh Chargers
Western Bulldogs,15,Will Darcy,2007-03-14,196.0,DefenderForward,0,19yr,Oakleigh Chargers
Western Bulldogs,42,Sam Davidson,2001-12-13,190.0,Midfield,22,24yr 3mth,Richmond
Western Bulldogs,26,Josh Dolan,2006-11-11,177.0,Forward,11,19yr 4mth,Sandringham Dragons
Western Bulldogs,25,Louis Emmett,2007-03-23,200.0,Ruck,0,19yr,Oakleigh Chargers
Western Bulldogs,44,Timothy English,1997-08-10,208.0,Ruck,157,28yr 7mth,South Fremantle
Western Bulldogs,27,Joel Freijah,2005-11-14,191.0,MidfieldForward,39,20yr 4mth,Greater Western Victoria Rebels
Western Bulldogs,12,Harvey Gallagher,2003-09-26,181.0,Defender,25,22yr 6mth,Bendigo Pioneers
Western Bulldogs,38,Riley Garcia,2001-01-30,178.0,MidfieldForward,39,25yr 1mth,Swan Districts
Western Bulldogs,43,Ryan Gardner,1997-06-01,197.0,Defender,54,28yr 9mth,Burnie Dockers
Western Bulldogs,22,James Harmes,1995-10-05,186.0,Midfield,174,30yr 5mth,Dandenong Stingrays
Western Bulldogs,6,Cooper Hynes,2006-02-28,190.0,Forward,11,20yr,Dandenong Stingrays
Western Bulldogs,11,Lachie Jaques,2006-06-01,184.0,Defender,3,19yr 9mth,Geelong Falcons
Western Bulldogs,32,Arthur Jones,2003-07-18,180.0,MidfieldForward,19,22yr 8mth,Claremont
Western Bulldogs,35,Luke Kennedy,2006-10-11,181.0,Midfield,0,19yr 5mth,Sandringham Dragons
Western Bulldogs,8,Matthew Kennedy,1997-04-06,188.0,Midfield,144,28yr 11mth,Collingullie Ashmont Kapooka
Western Bulldogs,24,Buku Khamis,2000-03-24,191.0,DefenderForward,44,26yr,Western Jets
Western Bulldogs,28,Will Lewis,1999-05-05,194.0,Forward,1,26yr 10mth,Footscray VFL
Western Bulldogs,21,Thomas Liberatore,1992-05-16,184.0,Midfield,260,33yr 10mth,Calder Cannons
Western Bulldogs,7,Rory Lobb,1993-02-09,207.0,Defender,202,33yr 1mth,Swan Districts
Western Bulldogs,30,Lachlan McNeil,2001-09-02,184.0,Forward,75,24yr 6mth,Woodville-West Torrens
Western Bulldogs,33,Aaron Naughton,1999-11-30,196.0,Forward,169,26yr 3mth,Peel Thunder
Western Bulldogs,18,James O'Donnell,2002-08-31,197.0,Defender,51,23yr 6mth,Cricket
Western Bulldogs,20,Ed Richards,1999-07-03,188.0,Midfield,151,26yr 8mth,Oakleigh Chargers
Western Bulldogs,9,Ryley Sanders,2005-01-21,186.0,MidfieldForward,37,21yr 2mth,Sandringham Dragons
Western Bulldogs,37,Michael Sellwood,2003-10-02,186.0,Defender,3,22yr 5mth,Peel Thunder
Western Bulldogs,40,Lachlan Smith,2005-10-05,203.0,Ruck,0,20yr 5mth,Gippsland Power
Western Bulldogs,1,Adam Treloar,1993-03-09,185.0,MidfieldForward,258,33yr,Aspendale
Western Bulldogs,23,Laitham Vandermeer,1999-02-03,182.0,Forward,87,27yr 1mth,Murray Bushrangers
Western Bulldogs,41,Zac Walker,2006-03-03,191.0,Defender,0,20yr,Gippsland
Western Bulldogs,3,Cody Weightman,2001-01-15,179.0,Forward,76,25yr 2mth,Dandenong Stingrays
Western Bulldogs,14,Rhylee West,2000-07-12,183.0,Forward,84,25yr 8mth,Calder Cannons
Western Bulldogs,34,Bailey Williams,1997-10-10,190.0,DefenderMidfield,177,28yr 5mth,Glenelg
